"metro_id","fullaqsid","date","aq_daily_mean","temp_daily_mean","rhum_daily_mean","precip_daily_mean","ws_daily_mean","wd_daily_mean_deg","barpr_daily_mean","population","bg3","sat_monthly_mean","metro_pop_density_year","dist_km_motorway_trunk_primary_secondary","partition_key"
943,"FIX-943-01",2019-03-25,12.3395820101416,11.3717747183129,58.1480702244064,1.35920748117918,2.80445592474671,292.450693337712,1012.21471648323,5951.8982292328,5.86496513530573,8.92956350377619,5223.80162501422,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-03-26,13.0631450629373,14.5333972075822,63.4734832459814,2.50686264568269,3.30663685250098,230.667076079873,1007.74949603378,5897.62334731073,5.60049383754178,8.88781321233013,5211.78115807533,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-03-27,12.6721142285797,11.7934782136287,56.4800574964756,0.139320947553794,3.42815315796647,121.816213686252,1012.04259164506,5926.63089571774,6.36031117535731,9.09488706816078,5234.06800149854,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-03-28,13.7739548142813,11.6941552582316,67.1776361923581,0.912282201951475,3.16263046153641,114.756211701548,1018.99382512182,5902.60317231643,5.67359120017058,9.60526968480057,5176.16171536271,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-03-29,12.0060459842453,12.5813235891659,63.2988945000469,1.53791642710958,4.64664444693911,204.153120351257,1009.49560273919,5789.02764337063,5.60428339849084,9.24240803213232,5195.1929890933,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-03-30,13.085627788109,12.0287824523412,64.9983595496399,2.77382309113408,3.97578808664691,43.0544734830037,1014.4760973968,5887.36132703054,6.44644630844187,8.97010355005655,5208.61527248378,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-03-31,13.1249146383082,12.5774983964248,61.3544052539744,1.0743769945904,4.39631304572047,2.88044108892791,1015.64943572807,5858.07568921884,6.52036676823566,8.75494766307002,5229.9601777645,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-04-01,11.3513113653378,12.2099323553119,69.8679143089814,3.18261067318079,3.62241925118252,88.1607205593027,1006.70460177902,5891.56750473871,5.7083881712233,9.1841167446819,5212.42868157036,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-04-02,12.0461872887229,12.1047326918698,66.073527052974,0.792155142577905,0.845169291717396,16.2829234716482,1010.83746705541,5929.53460329302,6.69965924320928,9.80138103156858,5206.71283844727,1.102,"PM2.5-1HR"
943,"FIX-943-01",2019-04-03,11.7091606477102,13.2104579099783,59.9521842812108,2.26804288741467,2.33717776848657,137.567622284871,1015.42212919118,5865.75741390536,6.2421273726608,9.37053898070158,5241.70517745505,1.102,"PM2.5-1HR"
